,party_rk,date_time,story_id,category,event,food recommendation,like travelling,recommend_destination,investment interest
6951,24186,2019-04-15 17:43:02,2206,53,favorite,0,0,,0
6952,5113,2019-04-15 20:27:05,1768,70,like,0,0,,0
6953,5113,2019-04-15 20:27:46,1768,70,like,0,0,,0
6954,56464,2019-12-21 01:50:47,4022,73,favorite,0,0,,0
6955,24186,2019-12-21 08:54:37,3943,71,favorite,0,0,,0
6956,59475,2019-12-21 09:17:49,4003,39,like,0,0,,0
6957,7016,2019-08-15 19:21:33,3172,16,like,0,0,,0
6958,11646,2019-12-24 11:24:15,4044,50,favorite,0,0,,0
6959,87324,2019-12-24 12:31:58,4046,39,like,0,0,,0
6960,30719,2019-04-14 17:15:48,1699,11,like,0,0,,0
6961,25159,2019-05-18 17:21:55,2573,43,favorite,0,0,,0
6962,19043,2019-05-18 18:48:45,2125,13,like,0,0,,0
6963,61132,2019-05-18 19:38:23,2285,52,like,0,0,,0
6964,61132,2019-05-18 19:39:27,2568,44,favorite,0,0,,0
6965,6576,2019-04-02 20:48:34,2272,8,favorite,0,0,,0
6966,67754,2019-04-02 23:13:30,1540,2,14],0,0,,0
6967,11136,2019-04-03 00:22:29,192,2,14],0,0,,0
6968,45654,2019-05-16 21:49:09,2383,9,like,0,0,,0
6969,71648,2019-07-03 07:09:37,2858,78,dislike,0,0,,0
6970,61223,2019-07-03 07:42:20,2858,78,like,0,0,,0
6971,17047,2019-07-03 07:51:53,2858,78,like,0,0,,0
6972,41429,2019-07-03 12:04:50,2858,78,like,0,0,,0
6973,37890,2019-07-03 14:23:16,2858,78,dislike,0,0,,0
6974,77710,2019-07-03 14:54:26,2073,15,favorite,0,0,,0
6975,59475,2019-02-15 10:54:53,177,2,14],0,0,,0
6976,43161,2019-02-15 11:28:02,1546,4,19],0,0,,0
6977,26999,2019-02-15 14:59:32,1188,28,77],0,0,,0
6978,62540,2019-02-15 15:03:25,2068,44,like,0,0,,0
6979,31592,2019-08-24 09:23:24,3224,81,like,0,0,,1
6980,33875,2019-08-24 11:21:07,2759,71,like,0,0,,0
6981,29755,2019-10-25 00:12:54,2283,53,favorite,0,0,,0
6982,12248,2019-12-19 18:41:46,3952,50,like,0,0,,0
6983,19652,2019-12-19 18:38:00,3250,28,77],0,0,,0
6984,3724,2019-02-03 20:04:38,1960,81,like,0,0,,0
6985,37191,2019-02-04 09:54:09,894,28,77],0,0,,0
6986,19320,2019-02-04 11:05:57,190,2,14],0,0,,0
6987,33952,2019-08-25 13:56:12,3203,49,favorite,0,0,,0
6988,62355,2019-08-25 19:57:52,3078,55,like,0,0,,0
6989,22161,2019-07-30 13:03:10,2865,51,favorite,0,0,,0
6990,68331,2019-07-30 13:51:18,3033,2,14],0,0,,0
6991,17466,2019-07-18 09:44:53,2592,71,favorite,0,0,,0
6992,34650,2019-07-18 12:07:06,2956,81,like,0,0,,0
6993,34650,2019-07-18 12:07:07,2956,81,favorite,0,0,,0
6994,81265,2019-08-22 01:23:20,2918,35,102],0,0,,0
6995,61179,2019-08-22 02:03:47,3216,43,favorite,0,0,,0
6996,61179,2019-08-22 02:03:48,3216,43,like,0,0,,0
6997,55615,2019-08-22 02:25:04,2399,46,favorite,0,0,,0
6998,23065,2019-08-22 04:12:50,2773,71,favorite,0,0,,0
6999,23065,2019-08-22 04:12:52,2773,71,dislike,0,0,,0
7000,93512,2019-10-17 22:41:56,2465,52,favorite,0,0,,0
7001,48853,2019-07-23 07:44:50,224,28,77],0,0,,0
7002,61223,2019-07-23 11:15:12,2985,2,14],0,0,,0
7003,6365,2019-07-04 07:48:10,2664,27,like,0,0,,0
7004,34136,2019-07-04 09:56:13,2864,71,favorite,0,0,,0
7005,53012,2019-07-04 12:30:42,2863,44,favorite,0,0,,0
7006,80971,2019-07-04 16:08:25,2862,44,favorite,0,0,,0
7007,19076,2019-10-15 18:24:59,2492,15,dislike,0,0,,0
7008,19076,2019-10-15 18:25:11,3526,44,dislike,0,0,,0
7009,61223,2019-10-15 21:04:30,3579,78,like,0,0,,0
7010,43564,2019-10-15 21:28:26,3579,78,favorite,0,0,,0
7011,42867,2019-05-17 00:47:38,2542,14,177,0,0,,0
7012,30140,2019-05-17 06:58:19,2405,61,favorite,0,0,,0
7013,49235,2019-05-17 07:14:44,2544,46,favorite,0,0,,0
7014,60734,2019-05-17 07:24:55,2571,43,favorite,0,0,,0
7015,62445,2019-05-05 14:18:44,2467,43,favorite,0,0,,0
7016,60734,2019-05-05 17:06:26,2499,49,favorite,0,0,,0
7017,15471,2019-05-05 19:13:09,2405,61,favorite,0,0,,0
7018,41382,2019-05-05 20:33:38,2405,61,favorite,0,0,,0
7019,61223,2019-05-05 20:36:20,2059,71,like,0,0,,0
7020,61223,2019-05-05 20:36:25,2501,74,like,0,0,,0
7021,72139,2019-05-05 21:58:17,2499,49,favorite,0,0,,0
7022,51837,2019-05-14 01:05:39,2479,44,favorite,0,0,,0
7023,51837,2019-05-14 01:09:54,2084,43,favorite,0,0,,0
7024,87505,2019-10-25 12:02:56,3631,43,favorite,0,0,,0
7025,88516,2019-10-25 14:36:29,3321,71,like,0,0,,0
7026,27675,2019-08-29 19:48:42,3174,78,favorite,0,0,,0
7027,61538,2019-01-18 19:50:20,1868,81,like,0,0,,1
7028,44614,2019-01-19 00:15:33,1868,81,like,0,0,,1
7029,2871,2019-01-19 13:01:44,174,81,like,0,0,,0
7030,47983,2019-01-11 16:09:30,1929,81,like,0,0,,0
7031,19043,2019-12-02 00:23:51,3304,81,favorite,0,0,,0
7032,19043,2019-12-02 00:23:57,2990,26,like,0,0,,0
7033,81844,2019-07-15 15:22:45,2226,27,like,0,0,,0
7034,46954,2019-07-15 20:41:46,2920,51,like,0,0,,0
7035,73233,2019-12-06 12:19:49,3891,39,like,0,0,,0
7036,61223,2019-12-06 12:24:57,2990,26,like,0,0,,0
7037,81573,2019-12-06 13:08:14,1342,68,like,0,0,,0
7038,94188,2019-11-04 10:44:58,3260,71,favorite,0,0,,0
7039,44507,2019-04-25 21:54:48,224,28,77],0,0,,0
7040,11460,2019-04-25 22:47:16,2404,15,favorite,0,0,,1
7041,37890,2019-10-30 14:02:43,3668,78,favorite,0,0,,0
7042,93512,2019-10-31 22:36:50,3631,43,favorite,0,0,,0
7043,40695,2019-10-31 22:52:57,3672,71,like,0,0,,1
7044,9853,2019-10-31 23:23:02,3663,50,like,0,0,,0
7045,88265,2019-11-01 00:08:08,1342,68,like,0,0,,0
7046,6584,2019-07-31 14:23:52,2408,81,favorite,0,0,,0
7047,19043,2019-07-31 14:39:34,3033,2,14],0,0,,0
7048,3645,2019-09-30 17:54:09,3466,52,like,0,0,,0
7049,87036,2019-09-30 18:45:51,2397,15,like,0,0,,1
7050,87036,2019-09-30 18:48:00,2592,71,favorite,0,0,,0
7051,14295,2019-09-30 09:54:30,1699,11,like,0,0,,0
7052,46325,2019-09-30 11:24:40,3352,71,like,0,0,,0
7053,49120,2019-09-30 12:38:49,1949,81,favorite,0,0,,0
7054,60175,2019-07-16 18:35:51,2084,43,like,0,0,,0
7055,6147,2019-08-25 11:10:37,3194,73,favorite,0,1,Бельгия,0
7056,40695,2019-08-25 11:46:50,3224,81,like,0,0,,1
7057,61179,2019-08-25 12:34:41,2467,43,like,0,0,,0
7058,3071,2019-08-25 12:50:28,3224,81,favorite,0,0,,1
7059,88817,2019-11-29 16:13:25,3837,51,favorite,0,0,,0
7060,52842,2019-10-16 09:15:40,3510,81,like,0,0,,0
7061,37378,2019-10-16 10:00:58,2598,81,favorite,0,0,,0
7062,56354,2019-10-16 10:21:38,2227,52,favorite,0,0,,0
7063,52998,2019-06-06 21:21:03,2665,51,favorite,1,0,,0
7064,10843,2019-06-07 00:02:32,2663,44,like,0,0,,0
7065,61223,2019-06-07 08:10:16,2207,53,favorite,0,0,,0
7066,61223,2019-06-07 08:07:41,2526,81,favorite,0,0,,0
7067,61223,2019-06-07 08:12:12,2663,44,like,0,0,,0
7068,52516,2019-06-07 13:21:07,2175,81,favorite,0,0,,0
7069,34650,2019-03-26 23:15:02,2261,50,like,0,0,,0
7070,32349,2019-03-27 09:23:02,2265,54,175,0,0,,0
7071,26510,2019-08-13 08:27:52,3155,71,favorite,0,0,,0
7072,53327,2019-08-22 22:28:01,3222,44,favorite,0,0,,0
7073,34650,2019-08-23 07:38:39,3210,51,favorite,0,0,,0
7074,34650,2019-08-23 07:39:55,3194,73,like,0,1,Бельгия,0
7075,12023,2019-08-23 08:33:11,3036,43,favorite,0,0,,0
7076,60734,2019-08-23 08:55:53,3216,43,favorite,0,0,,0
7077,68051,2019-04-01 19:41:43,265,2,14],0,0,,0
7078,46954,2019-04-01 21:12:38,1368,65,163,0,0,,0
7079,66635,2019-02-23 12:03:34,2018,39,like,0,0,,0
7080,52237,2019-03-19 20:30:35,192,2,14],0,0,,0
7081,18709,2019-03-19 21:56:11,1788,73,favorite,0,1,Япония,0
7082,18709,2019-03-19 21:56:18,917,29,dislike,0,0,,0
7083,43807,2019-03-19 22:06:43,851,28,48,0,0,,0
7084,69209,2019-03-20 00:27:55,190,2,14],0,0,,0
7085,61204,2019-03-20 13:16:21,2073,15,favorite,0,0,,0
7086,61204,2019-03-20 13:16:19,2073,15,like,0,0,,0
7087,6070,2019-03-20 13:48:37,4136,68,like,0,0,,0
7088,31692,2019-06-28 00:11:55,2686,49,favorite,0,0,,0
7089,4760,2019-03-28 23:19:28,1157,2,14],0,0,,0
7090,68272,2019-03-29 10:59:08,630,28,77],0,0,,0
7091,42355,2019-03-29 11:16:20,265,2,14],0,0,,0
7092,37728,2019-03-29 13:53:31,224,28,77],0,0,,0
7093,14443,2019-03-29 13:46:21,2076,74,like,0,0,,0
7094,14443,2019-03-29 13:53:39,1086,81,like,0,0,,0
7095,3645,2019-04-25 14:17:58,2246,53,like,0,0,,0
7096,7750,2019-04-25 21:15:14,2404,15,favorite,0,0,,1
7097,66389,2019-07-30 10:25:05,3032,2,14],0,0,,0
7098,22161,2019-07-30 13:03:56,3033,2,14],0,0,,0
7099,11296,2019-08-23 08:50:16,1342,68,like,0,0,,0
7100,18706,2019-08-23 09:03:05,1342,68,like,0,0,,0
7101,19008,2019-05-21 22:04:25,2478,46,favorite,0,0,,0
7102,11319,2019-05-22 08:38:48,2592,71,favorite,0,0,,0
7103,51262,2019-05-22 16:22:39,2604,50,like,0,0,,0
7104,77218,2019-05-22 16:55:32,2592,71,favorite,0,0,,0
7105,16274,2019-07-08 09:14:48,2525,52,like,0,0,,0
7106,19052,2019-07-08 11:43:13,2721,81,like,0,0,,0
7107,27690,2019-07-08 12:51:23,2499,49,favorite,0,0,,0
7108,27690,2019-07-08 12:51:02,2686,49,favorite,0,0,,0
7109,30456,2019-07-27 14:15:02,1342,68,dislike,0,0,,0
7110,27690,2019-07-27 14:49:14,3044,73,favorite,0,1,Лиссабон,0
7111,45498,2019-11-18 04:31:12,3753,33,like,0,0,,0
7112,69627,2019-09-01 01:37:38,2981,20,favorite,0,1,,0
7113,41334,2019-06-29 23:31:58,2664,27,like,0,0,,0
7114,16153,2019-06-30 08:10:33,224,28,77],0,0,,0
7115,10195,2019-08-29 10:35:11,2809,73,like,0,0,,0
7116,15801,2019-05-07 19:53:43,2420,27,favorite,0,0,,0
7117,84985,2019-10-05 14:03:59,2431,74,favorite,0,0,,0
7118,46954,2019-10-05 17:58:57,3324,55,favorite,0,0,,0
7119,30055,2019-04-03 09:22:50,190,2,14],0,0,,0
7120,66985,2019-04-03 11:02:49,265,2,14],0,0,,0
7121,60771,2019-04-03 13:54:09,190,2,14],0,0,,0
7122,21717,2019-04-03 14:02:36,192,2,14],0,0,,0
7123,27695,2019-12-29 11:46:56,4041,50,dislike,0,0,,0
7124,57511,2019-01-15 22:01:37,1825,81,like,0,0,,0
7125,42226,2019-01-16 01:39:26,192,81,dislike,0,0,,0
7126,10115,2019-01-16 08:57:11,1949,81,like,0,0,,0
7127,44370,2019-02-06 01:34:29,1939,81,like,0,0,,0
7128,34650,2019-09-14 10:56:46,3364,51,favorite,1,0,,0
7129,37426,2019-09-17 14:59:17,3172,16,like,0,0,,0
7130,79892,2019-09-17 19:38:32,3378,59,like,0,0,,0
7131,79892,2019-09-17 19:38:34,3033,2,14],0,0,,0
7132,31692,2019-09-17 20:47:53,3380,49,favorite,0,0,,0
7133,25785,2019-04-03 08:48:11,265,2,14],0,0,,0
7134,14443,2019-04-03 14:52:51,1761,18,like,0,0,,0
7135,14443,2019-04-03 14:55:13,2024,29,like,0,0,,0
7136,14443,2019-04-03 14:57:41,1939,81,like,0,0,,0
7137,14443,2019-04-03 14:53:21,2296,44,like,0,0,,0
7138,14443,2019-04-03 15:00:11,746,66,like,0,1,Барселона,0
7139,39584,2019-04-03 16:19:21,2290,39,like,0,0,,0
7140,41526,2019-04-03 16:37:59,1157,2,14],0,0,,0
7141,43717,2019-02-22 08:45:09,265,2,14],0,0,,0
7142,18466,2019-02-22 12:31:37,190,2,14],0,0,,0
7143,2070,2019-02-22 15:29:09,1698,36,like,0,0,,0
7144,10843,2019-05-31 00:25:19,2405,61,like,0,0,,0
7145,36639,2019-06-26 00:42:39,2592,71,favorite,0,0,,0
7146,63587,2019-06-26 07:57:05,2810,44,favorite,0,0,,0
7147,63587,2019-06-26 07:57:07,2810,44,like,0,0,,0
7148,61223,2019-06-26 08:11:04,2810,44,like,0,0,,0
7149,61223,2019-06-26 08:11:34,2810,44,favorite,0,0,,0
7150,61223,2019-06-26 08:12:23,2787,78,like,0,0,,0
7151,7750,2019-06-26 08:57:59,2807,50,favorite,0,0,,0
7152,15032,2019-01-31 00:35:57,1695,49,dislike,0,0,,0
7153,43564,2019-01-31 01:06:54,2005,44,like,0,0,,0
7154,10195,2019-07-26 21:14:37,2956,81,like,0,0,,0
7155,52998,2019-10-19 13:25:32,3594,81,like,0,0,,0
7156,52998,2019-10-19 13:25:45,3574,43,like,0,0,,0
7157,40156,2019-12-28 11:57:59,4096,29,favorite,0,0,,0
7158,60518,2019-08-11 15:54:58,224,28,77],0,0,,0
7159,60518,2019-08-11 15:55:07,224,28,77],0,0,,0
7160,26510,2019-09-13 21:56:35,3240,32,76,0,0,,0
7161,90905,2019-11-14 16:39:39,2397,15,favorite,0,0,,1
7162,26731,2019-11-14 17:55:48,3750,44,like,0,0,,0
7163,33738,2019-11-14 18:28:19,3738,71,like,0,0,,0
7164,8307,2019-07-03 14:36:57,2858,78,like,0,0,,0
7165,72161,2019-07-03 16:04:18,2855,41,favorite,0,0,,0
7166,53725,2019-07-03 18:07:02,2858,78,dislike,0,0,,0
7167,18079,2019-07-21 06:51:06,1966,81,like,0,0,,0
7168,61179,2019-09-29 15:35:41,3432,81,favorite,0,0,,0
7169,25159,2019-06-12 09:32:04,2464,43,favorite,0,0,,0
7170,27690,2019-06-12 11:26:35,630,28,77],0,0,,0
7171,27690,2019-06-12 11:27:13,2442,28,77],0,0,,0
7172,13332,2019-03-19 10:16:41,2146,81,like,0,0,,0
7173,21592,2019-03-19 14:35:00,2070,10,177,0,0,,0
7174,35690,2019-03-19 15:08:50,224,28,77],0,0,,0
7175,92710,2019-03-19 18:22:45,190,2,14],0,0,,0
7176,37447,2019-03-19 19:39:49,1000,3,153,0,0,,0
7177,3645,2019-10-28 11:41:49,3641,29,like,0,0,,0
7178,51837,2019-10-28 15:12:19,2211,81,favorite,0,0,,0
7179,32985,2019-10-28 15:21:32,3548,81,like,0,0,,0
7180,31592,2019-10-28 15:33:33,3207,81,like,0,0,,0
7181,54043,2019-10-28 15:47:12,3612,63,favorite,0,0,,0
7182,39406,2019-11-21 13:30:23,3739,81,dislike,0,0,,0
7183,61223,2019-05-02 11:20:12,1491,66,like,0,0,,0
7184,61223,2019-05-02 11:18:44,2415,39,like,0,0,,0
7185,61223,2019-05-02 11:19:05,2488,44,like,0,0,,0
7186,61223,2019-05-02 11:19:10,2488,44,favorite,0,0,,0
7187,40190,2019-05-02 11:49:13,2399,46,favorite,0,0,,0
7188,62445,2019-05-02 13:54:40,2463,43,favorite,0,0,,0
7189,53129,2019-11-15 15:02:42,1342,68,like,0,0,,0
7190,27622,2019-11-15 15:02:13,2872,26,like,0,0,,0
7191,12077,2019-11-15 15:15:45,3119,16,like,0,0,,0
7192,90482,2019-11-15 15:17:18,3739,81,dislike,0,0,,0
7193,3645,2019-12-20 09:22:16,4019,43,favorite,0,0,,0
7194,11995,2019-06-24 08:41:29,2762,51,like,0,0,,0
7195,11995,2019-06-24 08:41:40,2762,51,favorite,0,0,,0
7196,11995,2019-06-24 08:42:17,2736,51,like,0,0,,0
7197,41172,2019-06-24 12:06:27,2715,49,favorite,0,0,,0
7198,47088,2019-06-24 15:29:14,2686,49,favorite,0,0,,0
7199,7715,2019-12-20 10:12:44,3978,81,dislike,0,0,,0
7200,9538,2019-07-12 17:47:56,2879,15,dislike,0,0,,0
7201,11050,2019-08-16 10:34:52,3160,16,favorite,0,0,,0
7202,11050,2019-08-16 10:34:01,3172,16,like,0,0,,0
7203,11050,2019-08-16 10:34:51,3160,16,like,0,0,,0
7204,78406,2019-10-22 10:48:11,3366,2,14],0,0,,0
7205,19043,2019-10-22 13:08:33,3611,16,favorite,0,0,,0
7206,19043,2019-10-22 13:08:32,3611,16,like,0,0,,0
7207,56464,2019-12-04 02:13:28,3863,81,favorite,0,0,,0
7208,34650,2019-12-04 07:23:17,3250,28,77],0,0,,0
7209,5990,2019-10-29 00:24:51,3571,15,favorite,0,0,,0
7210,37378,2019-10-29 07:56:35,3579,78,favorite,0,0,,0
7211,69812,2019-10-29 08:35:42,2525,52,favorite,0,0,,0
7212,64928,2019-10-29 09:42:42,3033,2,14],0,0,,0
7213,59892,2019-10-29 11:38:44,3609,51,favorite,1,0,,0
7214,14487,2019-01-02 06:38:49,1484,81,like,0,0,,0
7215,64193,2019-01-02 11:26:38,1927,81,like,0,0,,0
7216,62598,2019-01-02 11:33:48,192,81,dislike,0,0,,0
7217,16745,2019-10-18 02:25:03,3554,49,favorite,0,0,,0
7218,16745,2019-10-18 02:24:57,3502,51,favorite,0,0,,0
7219,16745,2019-10-18 02:25:05,3554,49,favorite,0,0,,0
7220,51635,2019-10-18 06:41:13,3134,15,dislike,0,0,,0
7221,52810,2019-10-18 07:00:20,1342,68,like,0,0,,0
7222,41066,2019-04-25 08:07:25,2327,27,dislike,0,0,,0
7223,73975,2019-04-25 11:28:58,2347,78,like,0,0,,0
7224,46520,2019-04-25 12:07:40,2327,27,dislike,0,0,,0
7225,73975,2019-04-25 12:09:22,1599,11,like,0,0,,0
7226,2622,2019-04-25 12:19:57,2327,27,favorite,0,0,,0
7227,27690,2019-04-25 12:43:43,2397,15,favorite,0,0,,1
7228,23329,2019-11-24 14:35:51,3778,62,favorite,0,0,,0
7229,52570,2019-11-24 17:21:07,3704,29,dislike,0,0,,0
7230,77591,2019-11-24 19:18:58,3739,81,dislike,0,0,,0
7231,90841,2019-11-10 18:13:44,3652,71,like,0,0,,0
7232,52998,2019-11-10 18:54:28,3725,81,like,0,0,,0
7233,32705,2019-09-13 15:32:21,3307,81,favorite,0,0,,0
7234,29400,2019-09-13 16:39:23,3310,81,like,0,0,,1
7235,19043,2019-09-13 16:36:20,3367,71,like,0,0,,0
7236,66874,2019-09-13 18:03:59,3307,81,favorite,0,0,,0
7237,53725,2019-08-29 10:03:12,2731,81,dislike,0,0,,0
7238,15987,2019-10-14 23:41:33,2492,15,favorite,0,0,,0
7239,34650,2019-02-22 07:30:13,2076,74,like,0,0,,0
7240,56649,2019-02-22 18:46:31,190,2,14],0,0,,0
7241,34650,2019-01-19 08:52:23,1938,81,like,0,0,,0
7242,10195,2019-01-19 12:25:34,1937,81,like,0,0,,0
7243,13377,2019-08-21 17:34:13,2383,9,like,0,0,,0
7244,61179,2019-08-21 18:57:51,2773,71,like,0,0,,0
7245,61223,2019-07-23 11:15:03,2947,16,like,0,0,,0
7246,61223,2019-07-23 11:15:37,3008,44,like,0,0,,0
7247,34650,2019-07-17 15:01:53,2927,33,like,0,0,,0
7248,80410,2019-07-17 17:27:01,2073,15,favorite,0,0,,0
7249,49196,2019-12-07 18:08:55,3310,81,favorite,0,0,,1
7250,60734,2019-06-20 16:22:59,2776,43,favorite,0,0,,0
7251,26107,2019-06-20 20:23:39,2759,71,favorite,0,0,,0
7252,10195,2019-06-20 20:44:49,2775,71,favorite,0,0,,0
7253,16804,2019-01-22 13:18:34,1868,81,like,0,0,,1
7254,13531,2019-01-22 17:19:37,732,81,like,0,0,,1
7255,61223,2019-01-22 21:42:46,1948,81,like,0,0,,0
7256,37263,2019-01-22 22:29:51,1727,81,like,0,0,,0
7257,21421,2019-12-30 15:26:03,4101,39,favorite,0,0,,0
7258,33061,2019-08-07 09:42:30,1966,81,favorite,0,0,,0
7259,33061,2019-08-07 09:44:30,2397,15,favorite,0,0,,1
7260,75949,2019-09-27 18:44:35,2759,71,favorite,0,0,,0
7261,26510,2019-09-27 18:58:18,3460,81,favorite,0,0,,0
7262,61223,2019-09-27 19:00:15,3439,78,like,0,0,,0
7263,78040,2019-09-27 19:07:24,2876,73,like,0,1,Лондон,0
7264,85733,2019-10-05 04:46:03,2092,13,like,0,0,,0
7265,87883,2019-10-05 08:40:07,3507,29,favorite,0,0,,0
7266,46932,2019-08-17 17:15:24,3172,16,like,0,0,,0
7267,82700,2019-08-17 17:22:32,2623,26,like,0,0,,0
7268,36327,2019-08-13 18:50:34,3160,16,like,0,0,,0
7269,83752,2019-08-13 21:37:32,2091,13,like,0,0,,0
7270,83752,2019-08-13 21:38:08,2832,49,like,0,0,,0
7271,83752,2019-08-13 21:39:46,3154,49,dislike,0,0,,0
7272,83752,2019-08-13 21:37:56,2686,49,like,0,0,,0
7273,83752,2019-08-13 21:38:05,2813,49,dislike,0,0,,0
7274,76067,2019-09-24 18:31:50,3408,33,favorite,0,0,,0
7275,79206,2019-09-28 17:42:15,3439,78,dislike,0,0,,0
7276,3645,2019-06-05 22:02:57,224,28,77],0,0,,0
7277,93512,2019-06-06 02:39:35,2526,81,favorite,0,0,,0
7278,93512,2019-06-06 02:37:54,2397,15,favorite,0,0,,1
7279,93512,2019-06-06 02:40:37,2637,49,favorite,0,0,,0
7280,34650,2019-06-06 07:21:23,2665,51,favorite,1,0,,0
7281,37890,2019-10-22 10:47:59,997,3,161,0,0,,0
7282,37890,2019-10-22 10:48:00,997,3,161,0,0,,0
7283,78406,2019-10-22 10:48:10,3366,2,14],0,0,,0
7284,81168,2019-10-22 10:55:48,3575,15,like,0,0,,0
7285,8034,2019-12-28 18:52:13,4086,39,like,0,0,,0
7286,17063,2019-11-03 20:23:52,3334,71,favorite,0,0,,0
7287,62861,2019-11-03 20:43:41,3514,81,like,0,0,,0
7288,50783,2019-11-03 21:52:37,3119,16,favorite,0,0,,0
7289,41232,2019-12-17 22:54:34,3978,81,dislike,0,0,,0
7290,67171,2019-12-18 05:38:34,3978,81,dislike,0,0,,0
7291,30719,2019-12-18 06:05:21,3978,81,like,0,0,,0
7292,46548,2019-08-04 10:47:52,2521,27,dislike,0,0,,0
7293,7933,2019-08-04 14:13:39,2981,20,favorite,0,1,,0
7294,32515,2019-11-10 04:10:08,1342,68,like,0,0,,0
7295,68331,2019-08-03 08:24:37,2429,71,favorite,0,0,,0
7296,43532,2019-08-03 11:43:11,2399,46,like,0,0,,0
7297,70289,2019-08-03 12:48:48,3060,50,favorite,0,0,,0
7298,70289,2019-08-03 12:48:45,1855,16,favorite,0,0,,0
7299,70289,2019-08-03 12:48:47,2893,44,favorite,0,0,,0
7300,25159,2019-08-03 13:29:47,2893,44,favorite,0,0,,0
7301,80522,2019-08-03 14:05:47,2399,46,favorite,0,0,,0
7302,80522,2019-08-03 14:04:23,1949,81,favorite,0,0,,0
7303,21146,2019-06-22 23:49:07,2721,81,like,0,0,,0
7304,61223,2019-06-23 08:38:01,2407,34,174,0,0,,0
7305,61223,2019-06-23 08:38:04,2790,74,like,0,0,,0
7306,3645,2019-05-10 23:41:32,2536,44,favorite,0,0,,0
7307,3645,2019-05-10 23:41:44,2465,52,like,0,0,,0
7308,3645,2019-05-10 23:41:45,2465,52,favorite,0,0,,0
7309,5994,2019-07-07 12:33:51,2825,7,54],0,0,,0
7310,6260,2019-07-07 14:00:24,2705,81,favorite,0,0,,0
7311,20479,2019-01-23 21:52:37,1693,81,dislike,0,0,,0
7312,46325,2019-04-28 09:17:48,2211,81,like,0,0,,0
7313,54160,2019-04-28 11:17:28,2327,27,like,0,0,,0
7314,54160,2019-04-28 11:17:31,2327,27,like,0,0,,0
7315,54160,2019-04-28 11:17:35,2327,27,dislike,0,0,,0
7316,26107,2019-04-28 11:39:41,1949,81,favorite,0,0,,0
7317,45973,2019-07-22 22:08:05,224,28,77],0,0,,0
7318,52998,2019-05-31 14:16:35,1342,68,like,0,0,,0
7319,31024,2019-06-08 13:27:25,2589,46,favorite,0,0,,0
7320,68378,2019-06-08 20:33:17,65,3,153,0,0,,0
7321,53327,2019-06-08 20:58:58,2663,44,like,0,0,,0
7322,18884,2019-05-04 17:52:15,1761,18,favorite,0,0,,0
7323,19043,2019-05-04 18:46:34,122,3,153,0,0,,0
7324,42293,2019-09-03 00:25:56,3274,44,favorite,0,0,,0
7325,21421,2019-04-04 12:50:33,2243,25,favorite,0,0,,0
7326,63189,2019-06-18 08:43:44,2594,81,favorite,0,0,,0
7327,46954,2019-06-18 12:51:07,2759,71,favorite,0,0,,0
7328,19043,2019-06-18 14:03:51,2759,71,like,0,0,,0
7329,13146,2019-12-30 20:47:39,3090,52,favorite,0,0,,0
7330,21460,2019-08-30 11:07:27,3259,11,favorite,0,0,,0
7331,49235,2019-05-10 10:29:49,2478,46,favorite,0,0,,0
7332,10384,2019-05-10 10:32:47,2512,43,favorite,0,0,,0
7333,35164,2019-05-10 14:05:13,2512,43,favorite,0,0,,0
7334,35164,2019-05-10 14:07:24,2404,15,favorite,0,0,,1
7335,27690,2019-05-10 14:59:04,2478,46,favorite,0,0,,0
7336,30395,2019-01-10 20:06:38,1825,81,like,0,0,,0
7337,62266,2019-01-10 20:19:25,894,81,like,0,0,,0
7338,56315,2019-01-29 15:58:28,965,81,like,0,0,,0
7339,14487,2019-01-29 20:23:57,1967,81,like,0,0,,0
7340,28491,2019-01-29 20:36:02,192,81,like,0,0,,0
7341,19690,2019-10-04 14:01:20,2467,43,like,0,0,,0
7342,47994,2019-02-06 18:44:37,1540,2,14],0,0,,0
7343,66290,2019-02-06 19:01:26,265,2,14],0,0,,0
7344,48895,2019-02-06 19:32:19,1540,2,14],0,0,,0
7345,73996,2019-07-14 22:53:15,349,28,77],0,0,,0
7346,84901,2019-09-16 16:43:50,2402,16,like,0,0,,0
7347,61223,2019-04-12 12:28:57,2258,44,favorite,0,0,,0
7348,46325,2019-04-12 16:08:19,1535,2,14],0,0,,0
7349,32106,2019-04-12 17:59:47,2341,71,like,0,0,,0
7350,32473,2019-04-12 18:39:12,2343,44,favorite,0,0,,0
7351,32473,2019-04-12 18:41:54,2249,73,favorite,0,1,Берлин,0
7352,33194,2019-04-12 18:59:39,1702,36,like,0,0,,0
7353,13531,2019-08-23 15:11:34,1342,68,like,0,0,,0
7354,61223,2019-08-23 16:35:49,4126,78,like,0,0,,0
7355,70289,2019-12-20 08:52:57,3904,81,favorite,0,0,,0
7356,87324,2019-12-20 09:45:14,4000,15,like,0,0,,0
7357,84767,2019-12-20 10:30:34,3978,81,like,0,0,,0
7358,8751,2019-05-26 23:14:25,2492,15,like,0,0,,0
7359,2676,2019-05-27 09:49:45,573,3,153,0,0,,0
7360,3112,2019-05-27 15:43:13,224,28,77],0,0,,0
7361,31592,2019-05-27 16:23:16,2599,51,favorite,1,0,,0
7362,31592,2019-05-27 16:24:21,2580,29,favorite,0,0,,0
